customer_id,age,income,savings,monthly_expenses,num_dependents,credit_score,loan_amount,loan_term_months,employment_years,home_ownership,education,marital_status,region,recent_default,has_credit_card,signup_date,signup_dayofweek,debt_to_income,sin_age,target_default_risk
CUST000415,36,96150,8967,3809,0,621,26598,24,13,MORTGAGE,PhD,Married,North,1,0,2019-02-19,1,0.48,-0.992,1
CUST000416,38,117312,13415,2410,2,556,42480,12,4,RENT,Masters,Divorced,East,1,1,2019-02-20,2,0.25,0.296,1
CUST000417,47,119613,12871,5840,4,740,34703,60,18,OWN,Bachelors,Married,South,0,1,2019-02-21,3,0.59,0.124,0
CUST000418,45,104910,29763,5509,2,660,5066,12,27,MORTGAGE,Bachelors,Single,South,1,0,2019-02-22,4,0.63,0.851,0
CUST000419,56,82375,12916,3669,4,668,12533,60,27,MORTGAGE,PhD,Single,South,0,0,2019-02-23,5,0.53,-0.522,0
CUST000420,45,65435,9734,3672,4,723,20103,36,10,RENT,Bachelors,Married,East,0,1,2019-02-24,6,0.67,0.851,0
CUST000421,42,87132,1845,1623,2,612,9616,12,22,OWN,PhD,Divorced,South,1,1,2019-02-25,0,0.22,-0.917,1
CUST000422,28,108945,29179,4658,1,781,43498,48,24,RENT,HS,Divorced,South,1,1,2019-02-26,1,0.51,0.271,0
CUST000423,31,112050,23161,2285,3,673,48492,24,1,RENT,HS,Married,North,0,1,2019-02-27,2,0.24,-0.404,0
CUST000424,20,32983,20420,3916,0,561,16772,48,7,OWN,Masters,Single,North,0,0,2019-02-28,3,1.42,0.913,0
CUST000425,20,50662,23331,2296,3,690,28849,24,8,OWN,PhD,Married,West,1,0,2019-03-01,4,0.54,0.913,1
CUST000426,53,53510,3494,5672,0,592,17940,12,26,RENT,Masters,Divorced,West,0,0,2019-03-02,5,1.27,0.396,0
CUST000427,51,108187,13677,5654,0,566,21932,12,2,MORTGAGE,Masters,Divorced,West,1,1,2019-03-03,6,0.63,0.67,1
CUST000428,44,70998,20103,3436,4,612,34769,24,1,RENT,HS,Married,East,1,0,2019-03-04,0,0.58,0.018,1
CUST000429,59,86846,19268,3656,0,758,29648,36,6,MORTGAGE,Masters,Single,West,0,0,2019-03-05,1,0.51,0.637,0
CUST000430,64,36640,13330,5307,0,669,37966,60,4,RENT,Bachelors,Married,East,1,0,2019-03-06,2,1.74,0.92,1
CUST000431,20,74547,21733,2801,2,585,32777,48,20,OWN,Masters,Single,East,1,0,2019-03-07,3,0.45,0.913,1
CUST000432,35,84620,28777,5663,3,762,37567,48,25,MORTGAGE,PhD,Single,West,1,1,2019-03-08,4,0.8,-0.428,0
CUST000433,58,45317,6179,4640,2,557,22174,48,4,OWN,Bachelors,Married,West,0,0,2019-03-09,5,1.23,0.993,0
CUST000434,24,37564,28286,4736,0,618,47598,12,19,OWN,HS,Married,East,0,0,2019-03-10,6,1.51,-0.906,0
CUST000435,41,57345,7610,3852,4,639,18798,48,12,OWN,PhD,Single,North,0,0,2019-03-11,0,0.81,-0.159,0
CUST000436,48,109273,7430,3432,2,757,22558,60,20,OWN,Bachelors,Single,South,1,0,2019-03-12,1,0.38,-0.768,0
CUST000437,22,104859,8154,4221,2,585,49237,60,28,OWN,PhD,Single,South,0,1,2019-03-13,2,0.48,-0.009,0
CUST000438,31,110765,14828,1864,1,577,5178,24,19,RENT,Bachelors,Single,South,0,1,2019-03-14,3,0.2,-0.404,0
CUST000439,45,104038,11145,3890,0,667,25470,12,28,MORTGAGE,PhD,Divorced,North,0,0,2019-03-15,4,0.45,0.851,0
CUST000440,35,82393,7488,2446,4,642,22118,60,5,RENT,PhD,Married,East,1,1,2019-03-16,5,0.36,-0.428,1
CUST000441,56,96081,22121,2877,2,724,27616,36,19,RENT,Bachelors,Single,West,1,1,2019-03-17,6,0.36,-0.522,0
CUST000442,41,59430,23909,2939,2,625,5798,12,17,RENT,HS,Married,East,0,1,2019-03-18,0,0.59,-0.159,0
CUST000443,48,105532,4850,4680,4,650,12601,12,24,OWN,HS,Single,East,0,1,2019-03-19,1,0.53,-0.768,0
CUST000444,33,57788,18073,1840,0,707,30363,60,1,RENT,PhD,Married,West,0,0,2019-03-20,2,0.38,1.0,0
CUST000445,47,78543,14564,4489,1,700,7795,36,24,MORTGAGE,PhD,Married,North,1,1,2019-03-21,3,0.69,0.124,0
CUST000446,24,43919,27526,1882,2,693,36926,24,25,RENT,HS,Single,South,0,1,2019-03-22,4,0.51,-0.906,0
CUST000447,49,99346,22559,3056,1,563,42356,60,5,OWN,HS,Single,South,1,0,2019-03-23,5,0.37,-0.954,1
CUST000448,24,69974,26032,1799,3,751,12297,36,8,MORTGAGE,Masters,Married,East,1,0,2019-03-24,6,0.31,-0.906,0
CUST000449,31,46371,6078,1638,0,620,8084,12,24,MORTGAGE,HS,Married,North,1,0,2019-03-25,0,0.42,-0.404,1
CUST000450,35,75084,27706,1858,3,786,35329,36,2,MORTGAGE,PhD,Married,South,0,0,2019-03-26,1,0.3,-0.428,0
CUST000451,45,59629,13168,3022,3,729,16110,12,0,MORTGAGE,Bachelors,Divorced,North,0,1,2019-03-27,2,0.61,0.851,0
CUST000452,45,81184,29820,4956,3,673,5731,60,0,RENT,HS,Single,West,1,0,2019-03-28,3,0.73,0.851,0
CUST000453,40,91916,6448,3127,0,674,6129,60,18,OWN,Masters,Divorced,East,1,1,2019-03-29,4,0.41,0.745,0
CUST000454,58,103972,18563,2803,0,586,33022,48,4,MORTGAGE,Masters,Divorced,East,1,1,2019-03-30,5,0.32,0.993,1
CUST000455,55,92187,29861,2634,4,578,6605,48,12,MORTGAGE,Masters,Single,North,1,0,2019-03-31,6,0.34,-1.0,1
CUST000456,52,42984,29141,3686,1,744,16970,48,18,OWN,Bachelors,Single,South,0,0,2019-04-01,0,1.03,0.987,0
CUST000457,49,63039,10074,4670,1,692,48705,60,11,RENT,HS,Divorced,North,0,1,2019-04-02,1,0.89,-0.954,0
CUST000458,56,115431,7406,5335,4,777,49130,24,15,MORTGAGE,HS,Single,West,1,1,2019-04-03,2,0.55,-0.522,0
CUST000459,42,113691,25975,3651,4,724,34265,60,24,RENT,HS,Married,South,1,0,2019-04-04,3,0.39,-0.917,0
CUST000460,29,88606,24291,2737,3,723,37330,36,24,RENT,Bachelors,Married,South,1,0,2019-04-05,4,0.37,-0.664,1
CUST000461,24,40616,9800,5235,4,729,7933,60,18,RENT,Bachelors,Divorced,North,0,0,2019-04-06,5,1.55,-0.906,0
CUST000462,55,80072,15083,4334,2,568,20187,60,2,RENT,PhD,Divorced,West,1,1,2019-04-07,6,0.65,-1.0,1
CUST000463,53,54574,2638,5760,1,754,30791,12,11,MORTGAGE,Masters,Single,South,0,1,2019-04-08,0,1.27,0.396,0
CUST000464,50,33430,23055,2498,4,655,29900,12,29,MORTGAGE,Masters,Single,East,1,0,2019-04-09,1,0.9,-0.262,1
CUST000465,29,42676,24312,4067,2,570,10074,12,4,RENT,HS,Divorced,West,0,1,2019-04-10,2,1.14,-0.664,0
CUST000466,38,40816,11340,2807,2,613,31426,60,1,RENT,Bachelors,Divorced,South,0,0,2019-04-11,3,0.83,0.296,0
CUST000467,51,62733,2382,2156,2,714,44867,24,21,OWN,Bachelors,Married,North,1,1,2019-04-12,4,0.41,0.67,1
CUST000468,20,115680,2403,4160,2,576,5893,36,6,OWN,HS,Married,South,0,1,2019-04-13,5,0.43,0.913,0
CUST000469,24,32050,10011,3711,3,604,39158,36,12,OWN,HS,Single,East,0,0,2019-04-14,6,1.39,-0.906,0
CUST000470,64,63933,4292,3409,2,793,24773,24,24,MORTGAGE,PhD,Married,West,0,0,2019-04-15,0,0.64,0.92,0
CUST000471,23,54951,10011,5230,3,578,9239,24,14,OWN,Masters,Single,South,0,0,2019-04-16,1,1.14,-0.846,0
CUST000472,35,62413,1419,3546,3,697,25863,36,21,MORTGAGE,Masters,Single,East,1,1,2019-04-17,2,0.68,-0.428,1
CUST000473,43,64801,13411,4662,2,574,8432,48,2,MORTGAGE,Masters,Single,South,1,1,2019-04-18,3,0.86,-0.832,1
CUST000474,35,85619,5517,2640,1,619,40139,12,27,MORTGAGE,PhD,Married,South,1,0,2019-04-19,4,0.37,-0.428,1
CUST000475,21,62913,20686,1766,2,612,6515,12,20,MORTGAGE,HS,Divorced,West,1,1,2019-04-20,5,0.34,0.837,1
CUST000476,47,70600,25241,3345,2,713,36670,36,19,OWN,HS,Divorced,North,1,0,2019-04-21,6,0.57,0.124,1
CUST000477,51,87775,16422,3208,2,679,44094,24,4,RENT,Masters,Married,North,0,1,2019-04-22,0,0.44,0.67,0
CUST000478,46,65400,10700,5130,1,699,19605,48,23,RENT,Masters,Divorced,East,0,0,2019-04-23,1,0.94,0.902,0
CUST000479,39,34494,25254,4711,0,773,10586,36,7,RENT,PhD,Single,East,0,1,2019-04-24,2,1.64,0.964,0
CUST000480,43,110688,6693,3793,0,565,40685,12,21,OWN,Bachelors,Divorced,East,0,1,2019-04-25,3,0.41,-0.832,0
CUST000481,31,119431,1767,5232,3,695,36186,60,0,RENT,Bachelors,Married,West,1,1,2019-04-26,4,0.53,-0.404,0
CUST000482,54,104691,19428,5329,3,746,31928,24,7,OWN,Masters,Divorced,North,1,1,2019-04-27,5,0.61,-0.559,0
CUST000483,52,73001,15818,3010,1,731,37728,60,23,OWN,PhD,Single,East,0,0,2019-04-28,6,0.49,0.987,0
CUST000484,52,97364,27715,1975,4,649,22551,36,17,OWN,Masters,Single,East,1,1,2019-04-29,0,0.24,0.987,1
CUST000485,62,75028,28605,2476,0,579,26493,12,19,RENT,Bachelors,Married,South,0,0,2019-04-30,1,0.4,-0.739,0
CUST000486,56,67573,2549,2707,3,594,25711,48,27,RENT,Masters,Married,South,0,0,2019-05-01,2,0.48,-0.522,0
CUST000487,31,30806,10956,3460,0,568,25039,60,15,RENT,Bachelors,Married,East,1,0,2019-05-02,3,1.35,-0.404,1
CUST000488,22,86638,7140,2057,1,764,41561,48,17,MORTGAGE,Bachelors,Single,South,1,0,2019-05-03,4,0.28,-0.009,0
CUST000489,20,59757,11837,2382,1,583,14947,12,19,OWN,Bachelors,Divorced,South,1,1,2019-05-04,5,0.48,0.913,1
CUST000490,52,64636,4716,3694,4,690,37335,60,11,MORTGAGE,HS,Divorced,South,1,0,2019-05-05,6,0.69,0.987,1
CUST000491,59,110097,5481,4167,4,720,20859,48,12,OWN,HS,Married,West,1,1,2019-05-06,0,0.45,0.637,0
CUST000492,29,78280,25282,3110,1,611,28122,48,12,RENT,Masters,Divorced,East,1,1,2019-05-07,1,0.48,-0.664,1
CUST000493,62,54262,7548,4988,3,667,6577,60,9,OWN,Bachelors,Divorced,East,1,1,2019-05-08,2,1.1,-0.739,0
CUST000494,63,110435,19677,3954,0,770,47256,12,6,OWN,HS,Married,South,0,1,2019-05-09,3,0.43,0.167,0
CUST000495,48,92211,5837,5994,2,649,33350,48,24,MORTGAGE,Masters,Married,West,1,0,2019-05-10,4,0.78,-0.768,1
CUST000496,32,84842,8758,3446,4,571,46932,36,13,OWN,Masters,Single,South,0,1,2019-05-11,5,0.49,0.551,0
CUST000497,31,86979,11900,4308,2,729,38798,60,29,RENT,Masters,Single,West,0,0,2019-05-12,6,0.59,-0.404,0
CUST000498,50,111470,24177,5325,3,729,36898,24,23,OWN,Masters,Single,East,1,1,2019-05-13,0,0.57,-0.262,0
CUST000499,21,68197,25022,5036,4,660,20881,24,15,OWN,Masters,Single,South,0,1,2019-05-14,1,0.89,0.837,0
CUST000500,54,71844,8993,5302,2,713,15785,12,14,OWN,PhD,Divorced,East,1,0,2019-05-15,2,0.89,-0.559,0
CUST000501,42,94754,23391,5677,3,622,11691,36,11,MORTGAGE,Bachelors,Divorced,West,0,1,2019-05-16,3,0.72,-0.917,0
CUST000502,36,64157,6542,3470,0,780,22297,48,8,OWN,Masters,Single,North,0,1,2019-05-17,4,0.65,-0.992,0
CUST000503,45,107129,26476,5322,3,792,11358,24,7,OWN,PhD,Single,West,0,1,2019-05-18,5,0.6,0.851,0
CUST000504,27,70042,28660,4319,4,696,24581,12,17,MORTGAGE,Bachelors,Married,North,1,1,2019-05-19,6,0.74,0.956,1
CUST000505,48,91665,23740,2402,1,587,6462,36,22,MORTGAGE,HS,Divorced,East,0,1,2019-05-20,0,0.31,-0.768,0
CUST000506,45,112856,27585,1864,0,619,20511,36,17,MORTGAGE,Masters,Divorced,East,0,0,2019-05-21,1,0.2,0.851,0
CUST000507,29,57376,25817,5758,2,665,15570,12,12,MORTGAGE,PhD,Single,South,0,1,2019-05-22,2,1.2,-0.664,0
CUST000508,45,85554,15828,4619,4,788,49414,12,27,RENT,HS,Divorced,North,1,1,2019-05-23,3,0.65,0.851,0
CUST000509,53,44199,24764,4058,1,628,20474,48,26,RENT,PhD,Married,West,0,0,2019-05-24,4,1.1,0.396,0
CUST000510,60,111412,17052,3363,3,734,12037,12,17,OWN,Bachelors,Married,East,1,1,2019-05-25,5,0.36,-0.305,0
CUST000511,26,80948,3385,1615,1,697,33129,48,14,RENT,Bachelors,Divorced,North,0,0,2019-05-26,6,0.24,0.763,0
CUST000512,23,103781,15308,3884,4,558,47267,48,3,OWN,HS,Single,West,0,1,2019-05-27,0,0.45,-0.846,0
CUST000513,64,102750,21652,5435,4,581,18386,60,16,RENT,PhD,Divorced,North,0,1,2019-05-28,1,0.63,0.92,0
CUST000514,30,96262,1671,3990,1,681,11221,36,4,MORTGAGE,Masters,Married,West,1,0,2019-05-29,2,0.5,-0.988,0
CUST000515,48,76600,1163,2442,3,599,28474,36,21,MORTGAGE,Masters,Single,West,0,1,2019-05-30,3,0.38,-0.768,0
CUST000516,55,106898,9656,3224,1,631,45537,36,15,RENT,HS,Divorced,West,0,1,2019-05-31,4,0.36,-1.0,0
CUST000517,44,92483,12234,3834,4,554,26045,60,8,RENT,HS,Single,West,0,0,2019-06-01,5,0.5,0.018,0
CUST000518,40,48297,21976,4267,4,697,30783,48,9,OWN,HS,Single,North,0,0,2019-06-02,6,1.06,0.745,0
CUST000519,55,60448,5795,2637,2,636,45157,48,23,OWN,PhD,Married,North,1,1,2019-06-03,0,0.52,-1.0,1
CUST000520,29,56172,11634,4027,2,675,9922,12,17,OWN,Masters,Single,South,0,0,2019-06-04,1,0.86,-0.664,0
CUST000521,56,72874,5798,5617,0,624,27706,60,16,MORTGAGE,Masters,Divorced,North,0,1,2019-06-05,2,0.92,-0.522,0
CUST000522,28,37657,23420,4920,4,714,47771,12,17,MORTGAGE,Masters,Single,North,0,0,2019-06-06,3,1.57,0.271,0
CUST000523,43,114386,19739,5406,2,571,37479,60,6,MORTGAGE,HS,Single,South,0,1,2019-06-07,4,0.57,-0.832,0
CUST000524,54,55425,23271,5137,1,735,10178,12,3,MORTGAGE,Masters,Divorced,North,1,0,2019-06-08,5,1.11,-0.559,0
CUST000525,54,56685,29854,4453,3,617,35022,24,25,OWN,Bachelors,Married,West,0,0,2019-06-09,6,0.94,-0.559,0
CUST000526,55,54578,25345,3867,1,770,20240,36,4,MORTGAGE,HS,Married,East,0,0,2019-06-10,0,0.85,-1.0,0
CUST000527,37,58831,11749,5721,3,593,31220,36,27,MORTGAGE,Masters,Divorced,East,1,0,2019-06-11,1,1.17,-0.644,1
CUST000528,58,37906,6827,1776,2,583,41736,48,22,MORTGAGE,PhD,Divorced,South,0,0,2019-06-12,2,0.56,0.993,0
CUST000529,51,91413,26121,3499,0,626,7716,24,15,MORTGAGE,HS,Married,North,0,0,2019-06-13,3,0.46,0.67,0
CUST000530,43,84028,5719,2727,1,591,21574,36,2,RENT,Bachelors,Single,North,0,0,2019-06-14,4,0.39,-0.832,0
CUST000531,42,37287,29411,5252,1,686,22719,48,25,OWN,Bachelors,Divorced,South,1,0,2019-06-15,5,1.69,-0.917,1
CUST000532,51,63660,1593,5235,1,655,13181,24,17,OWN,PhD,Single,East,0,0,2019-06-16,6,0.99,0.67,0
CUST000533,56,105758,22223,2195,3,644,49066,36,28,MORTGAGE,PhD,Divorced,West,1,1,2019-06-17,0,0.25,-0.522,1
CUST000534,31,90504,8394,2809,2,684,25213,12,22,RENT,HS,Married,North,1,0,2019-06-18,1,0.37,-0.404,0
CUST000535,32,89720,15056,5652,1,617,11380,60,20,OWN,HS,Single,South,1,1,2019-06-19,2,0.76,0.551,1
CUST000536,42,64701,29380,4734,1,696,5615,24,13,OWN,Bachelors,Single,West,1,0,2019-06-20,3,0.88,-0.917,0
CUST000537,44,113300,27035,5614,0,783,5463,48,14,MORTGAGE,PhD,Divorced,South,1,1,2019-06-21,4,0.59,0.018,0
CUST000538,54,47674,20877,3811,0,771,36973,24,16,MORTGAGE,HS,Single,South,1,1,2019-06-22,5,0.96,-0.559,1
CUST000539,60,113560,28177,4341,2,708,14158,48,0,OWN,Bachelors,Divorced,South,1,0,2019-06-23,6,0.46,-0.305,0
CUST000540,49,53874,23548,5708,2,677,25651,24,24,OWN,PhD,Married,East,0,0,2019-06-24,0,1.27,-0.954,0
CUST000541,36,73642,11636,5059,4,712,8158,48,20,RENT,Bachelors,Single,East,0,1,2019-06-25,1,0.82,-0.992,0
CUST000542,39,95160,20056,4898,0,734,25008,36,16,OWN,Masters,Divorced,South,1,1,2019-06-26,2,0.62,0.964,0
CUST000543,44,47602,21584,2041,4,634,9938,12,22,OWN,PhD,Single,North,1,0,2019-06-27,3,0.51,0.018,1
CUST000544,41,118801,1016,4194,3,738,43185,36,24,MORTGAGE,HS,Divorced,West,1,0,2019-06-28,4,0.42,-0.159,0
CUST000545,32,55931,4191,2588,4,708,27388,12,10,OWN,HS,Divorced,North,1,0,2019-06-29,5,0.56,0.551,1
CUST000546,38,59192,1392,4863,1,632,13881,36,16,MORTGAGE,Masters,Divorced,East,1,1,2019-06-30,6,0.99,0.296,1
CUST000547,55,76542,26000,1524,4,644,10603,36,25,OWN,PhD,Married,West,1,0,2019-07-01,0,0.24,-1.0,0
CUST000548,31,72520,7272,3072,2,730,39980,24,13,OWN,Bachelors,Single,South,0,0,2019-07-02,1,0.51,-0.404,0
CUST000549,60,94772,17955,4458,3,581,27504,60,28,OWN,HS,Married,North,0,0,2019-07-03,2,0.56,-0.305,0
CUST000550,38,88762,4631,5736,1,615,21766,48,19,RENT,Masters,Divorced,North,1,0,2019-07-04,3,0.78,0.296,1
CUST000551,31,80106,7172,3267,4,736,33386,48,29,MORTGAGE,Masters,Divorced,South,1,0,2019-07-05,4,0.49,-0.404,0
CUST000552,28,111121,10312,3735,3,665,16695,48,18,RENT,PhD,Married,North,1,1,2019-07-06,5,0.4,0.271,0
CUST000553,26,55559,24561,1700,3,687,22796,12,20,OWN,PhD,Married,East,0,1,2019-07-07,6,0.37,0.763,0
CUST000554,47,63742,25817,4698,1,679,47543,48,6,RENT,HS,Single,South,1,0,2019-07-08,0,0.88,0.124,1
CUST000555,33,99669,21281,1756,4,743,19559,48,23,MORTGAGE,Masters,Divorced,North,0,0,2019-07-09,1,0.21,1.0,0
CUST000556,50,110199,29671,5247,3,609,43914,24,12,OWN,Bachelors,Married,South,0,1,2019-07-10,2,0.57,-0.262,0
CUST000557,38,51754,25507,3741,3,765,38139,36,17,RENT,Masters,Divorced,West,0,0,2019-07-11,3,0.87,0.296,0
CUST000558,35,33972,19663,4675,0,566,43333,48,22,RENT,Bachelors,Divorced,South,1,1,2019-07-12,4,1.65,-0.428,1
CUST000559,24,100831,26364,5106,3,645,13802,60,29,MORTGAGE,Bachelors,Single,North,1,0,2019-07-13,5,0.61,-0.906,0
CUST000560,54,71873,24835,4836,0,693,13307,48,13,RENT,HS,Single,East,0,1,2019-07-14,6,0.81,-0.559,0
CUST000561,31,39903,9906,1913,4,565,45205,12,0,MORTGAGE,Masters,Single,South,0,1,2019-07-15,0,0.58,-0.404,0
CUST000562,44,33020,28425,3514,4,595,38214,12,6,OWN,Bachelors,Married,South,0,0,2019-07-16,1,1.28,0.018,0
CUST000563,40,71755,18159,2881,4,716,39159,12,7,OWN,PhD,Divorced,North,0,1,2019-07-17,2,0.48,0.745,0
CUST000564,55,115956,29602,2598,2,794,16516,48,17,RENT,Bachelors,Married,East,1,0,2019-07-18,3,0.27,-1.0,0
CUST000565,42,116988,24253,4926,4,708,34086,24,8,OWN,PhD,Married,East,0,1,2019-07-19,4,0.51,-0.917,0
CUST000566,35,75648,19631,5155,3,656,35480,60,0,OWN,PhD,Single,West,1,0,2019-07-20,5,0.82,-0.428,1
CUST000567,58,39516,24472,2409,1,637,49659,48,28,RENT,Masters,Divorced,West,0,0,2019-07-21,6,0.73,0.993,0
CUST000568,64,32396,17462,1687,0,678,43737,24,21,OWN,PhD,Divorced,North,1,0,2019-07-22,0,0.62,0.92,1
CUST000569,61,114082,9080,5544,2,688,14265,24,16,RENT,Bachelors,Single,East,0,1,2019-07-23,1,0.58,-0.966,0
CUST000570,58,49129,8099,5256,4,668,10454,48,18,MORTGAGE,PhD,Divorced,East,1,0,2019-07-24,2,1.28,0.993,0
CUST000571,33,31591,21310,3515,4,634,40918,48,26,MORTGAGE,Masters,Single,West,1,0,2019-07-25,3,1.34,1.0,1
CUST000572,50,41303,26431,3592,1,553,31181,24,5,MORTGAGE,HS,Married,West,1,0,2019-07-26,4,1.04,-0.262,1
CUST000573,24,60561,24724,5144,1,620,20386,24,2,RENT,Bachelors,Married,North,0,1,2019-07-27,5,1.02,-0.906,0
CUST000574,54,101719,15916,3630,2,703,44182,24,23,RENT,Bachelors,Single,East,1,0,2019-07-28,6,0.43,-0.559,1
CUST000575,42,116231,8083,1857,0,660,42425,48,4,OWN,Masters,Married,South,0,1,2019-07-29,0,0.19,-0.917,0
CUST000576,48,37314,23614,3922,4,599,48254,24,1,OWN,Masters,Married,West,1,1,2019-07-30,1,1.26,-0.768,1
CUST000577,62,49623,27724,5757,2,689,29327,12,19,OWN,Masters,Single,North,1,1,2019-07-31,2,1.39,-0.739,1
CUST000578,30,97675,10223,2997,3,644,26181,48,24,OWN,Masters,Married,East,0,0,2019-08-01,3,0.37,-0.988,0
CUST000579,37,95082,5940,3658,3,758,26452,12,3,OWN,Bachelors,Divorced,East,1,0,2019-08-02,4,0.46,-0.644,0
CUST000580,31,113624,20655,4055,2,774,43248,36,9,RENT,HS,Married,West,1,1,2019-08-03,5,0.43,-0.404,0
CUST000581,28,63130,29152,3842,4,752,45801,48,9,RENT,PhD,Single,North,0,0,2019-08-04,6,0.73,0.271,0
CUST000582,29,81756,29758,4451,2,641,38751,36,23,MORTGAGE,PhD,Divorced,South,1,0,2019-08-05,0,0.65,-0.664,1
CUST000583,63,56292,4456,2738,4,773,26991,24,20,MORTGAGE,HS,Divorced,West,1,1,2019-08-06,1,0.58,0.167,0
CUST000584,36,116206,8788,2473,1,614,46311,24,10,MORTGAGE,HS,Married,North,1,1,2019-08-07,2,0.26,-0.992,1
CUST000585,57,99274,29082,5465,2,596,14916,60,26,MORTGAGE,HS,Divorced,East,1,0,2019-08-08,3,0.66,0.436,1
CUST000586,26,32469,25983,2550,4,769,15143,24,15,RENT,Masters,Single,South,0,1,2019-08-09,4,0.94,0.763,0
CUST000587,32,83947,25034,5201,2,730,30855,36,25,RENT,Bachelors,Divorced,North,1,0,2019-08-10,5,0.74,0.551,0
CUST000588,59,52534,3711,4280,2,655,20581,24,28,RENT,Bachelors,Married,South,1,1,2019-08-11,6,0.98,0.637,1
CUST000589,61,93620,12280,3088,4,748,6907,48,28,OWN,Bachelors,Married,North,1,0,2019-08-12,0,0.4,-0.966,0
CUST000590,28,78874,19052,5378,4,679,34424,24,29,OWN,Masters,Divorced,North,1,0,2019-08-13,1,0.82,0.271,1
CUST000591,46,79708,17531,3868,0,655,28308,60,16,MORTGAGE,Bachelors,Single,North,1,1,2019-08-14,2,0.58,0.902,1
CUST000592,21,104553,23804,1936,2,573,46984,24,15,OWN,Masters,Single,North,1,0,2019-08-15,3,0.22,0.837,1
CUST000593,24,98344,29903,4328,3,553,46505,36,6,RENT,Bachelors,Married,South,1,0,2019-08-16,4,0.53,-0.906,1
CUST000594,48,79138,13089,3056,2,657,41942,36,15,MORTGAGE,HS,Married,West,1,1,2019-08-17,5,0.46,-0.768,1
CUST000595,56,84302,11142,5358,2,568,31957,24,2,MORTGAGE,PhD,Single,South,0,0,2019-08-18,6,0.76,-0.522,0
CUST000596,57,77638,17749,2804,4,703,30464,36,25,OWN,PhD,Divorced,North,0,0,2019-08-19,0,0.43,0.436,0
CUST000597,38,108249,16587,3884,2,752,28649,36,15,MORTGAGE,Masters,Divorced,South,0,0,2019-08-20,1,0.43,0.296,0
CUST000598,27,32719,10866,1682,2,589,47065,60,7,OWN,Bachelors,Divorced,South,0,1,2019-08-21,2,0.62,0.956,1
CUST000599,64,52890,5531,3089,3,599,32125,48,29,OWN,PhD,Divorced,South,1,1,2019-08-22,3,0.7,0.92,1
CUST000600,20,107236,13686,3087,4,720,39758,60,11,MORTGAGE,HS,Single,North,1,1,2019-08-23,4,0.35,0.913,0
CUST000601,41,66509,6330,2159,2,624,10596,12,2,OWN,HS,Married,South,0,1,2019-08-24,5,0.39,-0.159,0
CUST000602,36,72534,6510,1659,1,786,21374,60,16,OWN,HS,Married,East,0,1,2019-08-25,6,0.27,-0.992,0
CUST000603,26,48787,28122,5453,0,744,8775,24,20,OWN,Masters,Divorced,North,0,0,2019-08-26,0,1.34,0.763,0
CUST000604,44,78845,26138,2511,3,561,32388,48,17,OWN,Masters,Single,South,1,0,2019-08-27,1,0.38,0.018,1
CUST000605,64,87932,29138,1552,2,744,26029,24,10,MORTGAGE,Bachelors,Single,East,1,0,2019-08-28,2,0.21,0.92,0
CUST000606,23,63062,28065,3807,1,783,23445,12,3,RENT,HS,Divorced,South,0,1,2019-08-29,3,0.72,-0.846,0
CUST000607,55,105713,9964,2728,2,576,19645,48,15,RENT,Bachelors,Divorced,West,0,0,2019-08-30,4,0.31,-1.0,0
CUST000608,25,117263,7493,2535,2,662,36105,36,16,OWN,Bachelors,Divorced,South,0,1,2019-08-31,5,0.26,-0.132,0
CUST000609,50,90461,27613,5202,4,731,18668,60,8,OWN,HS,Married,South,0,0,2019-09-01,6,0.69,-0.262,0
CUST000610,38,105418,28999,5545,4,743,20960,24,5,OWN,Bachelors,Divorced,West,0,1,2019-09-02,0,0.63,0.296,0
CUST000611,63,96672,11759,5949,4,598,16357,12,23,RENT,PhD,Married,North,1,0,2019-09-03,1,0.74,0.167,1
CUST000612,58,64832,6439,2764,1,693,42203,36,26,OWN,Masters,Single,West,0,0,2019-09-04,2,0.51,0.993,0
CUST000613,46,61966,15473,3384,2,679,20804,60,19,MORTGAGE,Bachelors,Single,North,1,1,2019-09-05,3,0.66,0.902,1
CUST000614,29,102545,10765,3309,0,609,19626,36,24,MORTGAGE,HS,Married,West,0,0,2019-09-06,4,0.39,-0.664,0
CUST000615,45,42987,29270,4667,3,731,33132,60,1,MORTGAGE,Masters,Married,South,0,0,2019-09-07,5,1.3,0.851,0
CUST000616,38,67311,14279,5297,4,579,12951,48,8,RENT,Masters,Married,South,1,1,2019-09-08,6,0.94,0.296,1
CUST000617,58,61575,7511,3841,4,633,11449,36,27,OWN,Bachelors,Married,North,0,0,2019-09-09,0,0.75,0.993,0
CUST000618,22,93852,12483,4914,2,715,24065,36,20,OWN,PhD,Divorced,North,1,0,2019-09-10,1,0.63,-0.009,0
CUST000619,64,31007,24888,2317,2,577,40967,36,28,OWN,Bachelors,Single,East,1,1,2019-09-11,2,0.9,0.92,1
CUST000620,32,100981,18630,3937,1,574,44536,48,5,RENT,PhD,Divorced,East,0,1,2019-09-12,3,0.47,0.551,0
CUST000621,47,106242,29295,2388,1,645,14130,12,2,RENT,Masters,Married,South,0,1,2019-09-13,4,0.27,0.124,0
CUST000622,39,77517,21223,2167,4,674,28824,60,19,RENT,Bachelors,Divorced,South,1,1,2019-09-14,5,0.34,0.964,1
